,ID,Titles,Date,Author,Technique,Height(cm),Width(cm),Series,Origin,Support
7091,HF00825/097,Visión de san Alonso Rodríguez,Hacia  1868,"Laurent y Minier, Juan",Albúmina,352,218,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_92af0bcf-8ee9-432f-8ff5-81a7f28c8526_725afab8-c4fb-4df9-8351-ebdff54bfd37"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Catálogos comerciales de obras de arte en fotografía de J. Laurent y Cía</dd>","Adquirido en Durán Subastas de Arte, Madrid, 2004",Papel fotográfico
7092,HF00825/098,San Francisco yacente,Hacia  1868,"Laurent y Minier, Juan",Albúmina,138,340,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_6a2c3d4e-9bfd-45d7-bfb3-7a7784c1cf9f_717305b3-1508-44f3-980b-99cbe388a0ef"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Catálogos comerciales de obras de arte en fotografía de J. Laurent y Cía</dd>","Adquirido en Durán Subastas de Arte, Madrid, 2004",Papel fotográfico
7093,HF00825/132,Cristo atado a la Columna,Hacia  1868,"Laurent y Minier, Juan",Albúmina,291,174,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_3d603934-6b87-46ef-ac98-30ad40b641b6_54719f49-98e9-4ba1-b632-018d1f36e1e5"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Catálogos comerciales de obras de arte en fotografía de J. Laurent y Cía</dd>","Adquirido en Durán Subastas de Arte, Madrid, 2004",Papel fotográfico
7094,HF00828/057,Un paisaje,Hacia  1868,"Laurent y Minier, Juan",Albúmina,186,124,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_a24d992e-246a-4e33-bfbd-875ef4712e25_3a10fb86-8837-4b4f-bc31-c0f4a92d7878"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7095,HF00828/066,Vista de la Sierra de Guadarrama,Hacia  1868,"Laurent y Minier, Juan",Albúmina,171,270,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_b44774d6-f161-4a52-bd03-b0b618e70607_b2dc3d5f-d1be-4aef-b8b5-bccefc617b63"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7096,HF00828/065,Matatías,Hacia  1868,"Laurent y Minier, Juan",Albúmina,262,183,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_6030f3b2-d687-4447-8f71-1be10e2e101c_85c2cbc0-3691-48d6-877e-2df2b9eb3ac8"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7097,HF00828/067,El bautizo de la infanta Isabel,Hacia  1868,"Laurent y Minier, Juan",Albúmina,234,174,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_f9d03b6e-e038-4357-b884-802100b38801_c4bf289b-65f2-43de-b51a-0e60c5497420"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7098,HF00828/068,El bautizo del Príncipe de Asturias,Hacia  1868,"Laurent y Minier, Juan",Albúmina,316,237,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_8dcf775c-1938-4bdf-ac91-615a767be1e3_219c452e-4f46-406b-b836-685b4b2ed168"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7099,HF00828/074,"Vista del ''Postiguet'', en Alicante",Hacia  1868,"Laurent y Minier, Juan",Albúmina,187,320,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_47bd044c-47ca-4fd2-ab4c-f68ccdb3e292_5c7c6975-ab47-4a5a-843f-34cb905567fb"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7100,HF00828/075,Paisaje,Hacia  1868,"Laurent y Minier, Juan",Albúmina,156,196,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_afbca755-55a0-4d34-aca9-2ed10ca16c5e_f63b88c6-0de9-4170-82cd-9c8d943b96af"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7101,HF00828/078,La Rendición de Bailén,Hacia  1868,"Laurent y Minier, Juan",Albúmina,254,377,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_f598464a-ba17-4af8-b7d3-d3828ec7ba5f_19606f33-7cf3-4e26-9915-cd15c595fccb"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7102,HF00828/091,Muerte de Daoíz y Defensa del parque de Monteleón,Hacia  1868,"Laurent y Minier, Juan",Albúmina,208,270,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_897a0a28-dbc9-41a8-a6fb-dccb22055e8f_525f4c52-f64c-44e3-a4a8-291ccd66205b"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7103,HF00828/108,Visita de San Francisco de Borja al Emperador Carlos V,Hacia  1868,"Laurent y Minier, Juan",Albúmina,207,239,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_ea4a908c-4b4c-47b3-8532-7592a2cf1a08_36c44283-329b-4d77-afbb-bc461349b89e"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7104,HF00828/109,Los poetas contemporáneos. Una lectura de Zorrilla en el estudio del pintor,Hacia  1868,"Laurent y Minier, Juan",Albúmina,245,359,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_486cfb98-aa59-4515-bea9-62d2fad86b3b_fa871421-3229-40ef-963d-9991c48a42c9"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7105,HF00828/119,Las primicias,Hacia  1868,"Laurent y Minier, Juan",Albúmina,160,197,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_8f02e5fd-f502-4225-b354-9916572572fe_420c8296-acde-4d08-9b6e-1f42c1a12581"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7106,HF00828/121,El memorialista,Hacia  1868,"Laurent y Minier, Juan",Albúmina,249,200,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_271f74d7-e419-4f2f-87bc-55e6010b0de8_978b6d8c-081f-4870-97fd-82f3862a5ffb"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7107,HF00828/120,Una pelea,Hacia  1868,"Laurent y Minier, Juan",Albúmina,157,197,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_66989266-7543-4968-8f52-9201705b862e_adcd7e73-d726-417e-b1fa-f041ca52f6c6"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7108,HF00828/122,Una visita a la nodriza,Hacia  1868,"Laurent y Minier, Juan",Albúmina,212,252,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_ee4a1c93-f9b7-4a54-93b8-fb9eee9e59fd_ad6f3d28-add3-4036-817a-59ae5ca2185d"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7109,HF00828/131,La mendiga,Hacia  1868,"Laurent y Minier, Juan",Albúmina,133,189,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_88fb89b9-5bb2-4fa4-80d3-431095450b3e_4dca2699-d899-4535-aa44-e64bb54a8def"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7110,HF00828/132,"Felipe III de Francia, moribundo, bendice a su hijo",Hacia  1868,"Laurent y Minier, Juan",Albúmina,235,308,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_414664ae-7aae-40c2-ab6f-f449f618d8ec_f5605ecd-be4f-403f-9fda-7c6bc34d045a"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7111,HF00828/138,Baile de charros,Hacia  1868,"Laurent y Minier, Juan",Albúmina,130,188,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_ced8ecab-6d8b-4262-b3c4-a5461919ec91_37bb623d-005d-4d9f-b807-e502f0fd796e"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7112,HF00828/137,Salida de misa en una aldea. Santiago de Galicia. 1862,Hacia  1868,"Laurent y Minier, Juan",Albúmina,139,201,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_c5adae05-a1ec-4df2-927d-f5c2133a4080_5e229d2f-ffbf-4912-a107-e2fff2871c43"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7113,HF00828/139,Un palco en la ópera,Hacia  1868,"Laurent y Minier, Juan",Albúmina,174,213,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_cb3af9ca-56ba-4ada-a853-905a3590d3d4_2313c6d7-e3dc-493a-a246-18cbfa38bea7"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7114,HF00828/141,La esposa,Hacia  1868,"Laurent y Minier, Juan",Albúmina,247,202,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_5a310782-3262-47fe-b7e9-07fddaaed2fc_51a9c21a-5f87-4e6c-bdc3-7661bff6242f"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7115,HF00828/158,Entierro del pastor Crisóstomo (episodio de El Quijote),Hacia  1868,"Laurent y Minier, Juan",Albúmina,239,302,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_f59f9d3f-8ede-4200-97a4-807554f9d4ce_30650221-fb2e-4b18-b1f9-bdab2088dfda"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7116,HF00828/165,La muerte de Macias,Hacia  1868,"Laurent y Minier, Juan",Albúmina,227,260,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_58a9f775-9ddb-41e7-acb4-a8a53742db1c_178c968c-06a8-407c-bd63-677243b517e9"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7117,HF00828/164,Los amantes de Teruel,Hacia  1868,"Laurent y Minier, Juan",Albúmina,236,293,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_e7f6a41b-cbb6-49d4-8ab5-4017c1a8da0b_c3eda842-6cd7-4705-8e39-64f2e10a362e"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7118,HF00828/166,Manifestación de Enrique IV al pueblo segoviano,Hacia  1868,"Laurent y Minier, Juan",Albúmina,260,216,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_ca217fe9-c92c-49ba-b02a-0ce59a4567d0_414970a5-b67f-4f7e-a687-54bfcffdc5f3"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7119,HF00828/180,La Concepción de la Virgen,Hacia  1868,"Laurent y Minier, Juan",Albúmina,310,285,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_5bd81647-842e-47b7-b47d-2010e6d13764_17eb8406-0fa3-4c21-8d13-659c64b0f203"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7120,HF00828/181,Paisaje. Vista en el Lozoya (Paular),Hacia  1868,"Laurent y Minier, Juan",Albúmina,178,306,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_e0b3ec4d-f5ca-4ddf-975d-352f8fbaf865_3a522fb4-1898-4fbb-896f-40618796d636"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7121,HF00828/182,Paisaje de la Granja,Hacia  1868,"Laurent y Minier, Juan",Albúmina,126,193,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_7b133859-104f-4745-b1ab-50352701aff1_4664fa35-16fd-4201-acbf-430798f1a2ae"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7122,HF00828/183,Un molino,Hacia  1868,"Laurent y Minier, Juan",Albúmina,191,260,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_2ecce7f3-33a0-4590-90a1-53d3bc6f477b_8e28ef12-6b02-4521-bdf0-39ab72e8fcaa"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
7123,HF00828/186,Viaje de la Virgen y San Juan a Éfeso,Hacia  1868,"Laurent y Minier, Juan",Albúmina,176,273,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_4455050f-30e1-410f-8bfe-20971dbb5d49_b910121f-1902-494b-b2e0-c86ed7af430a"" property=""ecidoc:p46i_E78_p102_forms_part_of"">J. Laurent y Cía. Oeuvres d'art en photographie. L’Éspagne et le Portugal au point de vue artistique, monumental et pittoresque... Madrid; Paris: J. Laurent et Cie., [ca. 1879]. Vol. A6</dd>","Durán Subastas de Arte, Madrid (Adquirido en 2004 por el Museo del Prado)",Papel fotográfico
