,ID,,Titles,Date,Author,Technique,Height(cm),Width(cm),Origin,Support
6652,P008191,7,Paisaje,1950 - 1960 (Hacia),"Carretero Cepeda, Francisco José",Óleo,"69,5",100,"Museo Español de Arte Contemporáneo, hasta 1995; Museo Nacional Centro de Arte Reina Sofía, 2016.",Tabla
6653,P008192,7,Paisaje,1950 - 1960 (Hacia),"Carretero Cepeda, Francisco José",Óleo,54,"65,5","Museo Español de Arte Contemporáneo, hasta 1995; Museo Nacional Centro de Arte Reina Sofía, 2016.",Tabla
6654,P008193,7,Paisaje,1950 - 1960,"Carretero Cepeda, Francisco José",Óleo,"68,5","97,5","Posible donación del autor; Museo Español de Arte Contemporáneo; Museo Nacional Centro de Arte Reina Sofía, 2016",Tabla
6655,P008195,7,Paisaje,1950 - 1960 (Hacia),"Carretero Cepeda, Francisco José",Óleo,"69,5",100,"Museo Español de Arte Contemporáneo; Museo Nacional Centro de Arte Reina Sofía, 2016",Lienzo
6656,P003005,44,"Jacobo Fitz-James Stuart, Xvii Duque De Alba",1951,"Werboff, Michel Alexander",Óleo,77,63,"Donación Michel Alexander Werboff, 1960",Tabla
6657,P007985,16,Cabeza De Hombre,1952,"Álvarez de Sotomayor y Zaragoza, Fernando",Óleo,"40,5","34,5","Donación de los herederos del pintor para el Museo de Arte Moderno, 1961; Museo Español de Arte Contemporáneo, 1968-1995; Museo Nacional Centro de Arte Reina Sofía, 1995-2016",Contrachapado
6658,P008194,21,Vendimia En La Mancha,Hacia  1957,"Carretero Cepeda, Francisco José",Óleo,"80,5",100,"Posible donación del autor; Museo Español de Arte Contemporáneo; Museo Nacional Centro de Arte Reina Sofía, 2016",Lienzo
6659,P008196,5,Nubes,Hacia  1957,"Carretero Cepeda, Francisco José",Óleo,"66,5",101,"Museo Español de Arte Contemporáneo, hasta 1995; Museo Nacional Centro de Arte Reina Sofía, 2016.",Tabla
6660,P007982,26,Estudio De Cabeza Femenina,1957,"Álvarez de Sotomayor y Zaragoza, Fernando",Óleo,55,46,"Donación de los herederos del pintor con destino al Museo de Arte Moderno, 1961; Museo de Arte Moderno, 1971; Museo Nacional Centro de Arte Reina Sofía, 1995-2016",Táblex
6661,HF00253,56,"'Alejandro Doma A Bucéfalo'', Relieve De José De Vilches",Antes de  1859,"Danesi, Michele",Albúmina,234,433,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6662,HF00327,31,Claustro De San Cugat De Vallés,Antes de  1859,Franck y Wigle,Albúmina,164,203,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6663,HF00328,69,"Claustro Del Antiguo Convento De Santa María De Junqueras, Barcelona.",Antes de  1859,Franck y Wigle,Albúmina,171,211,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6664,HF00558,27,Francisco De Asís De Borbón,Antes de  1859,Anónimo,Papel a la sal,227,196,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6665,HF00568,48,"Isabel Ii, Francisco De Asís Y La Infanta Isabel",Antes de  1859,Anónimo,Papel a la sal,253,369,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6666,HF00293,43,"Vista Del Foro Con El Templo De Venus, Roma",Hacia  1848,"Caneva, Giacomo",Papel a la sal,155,215,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6667,HF00294,27,"Vista Desde El Pincio, Roma",Hacia  1848,"Caneva, Giacomo",Papel a la sal,164,214,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6668,HF00375,74,Escalinata E Iglesia De La Ss. Trinidad Del Monte. Plaza De España En Roma,Hacia  1848,"Caneva, Giacomo",Papel a la sal,186,152,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6669,HF00382,32,Panorama De Roma Desde El Pincio,Hacia  1848,"Caneva, Giacomo",Papel a la sal,165,213,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6670,HF00389,46,"Base De La Columna De Trajano En El Foro, Roma",Hacia  1848,"Caneva, Giacomo",Papel a la sal,209,161,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6671,HF00391,36,"Arco De Constantino En El Foro, Roma",Hacia  1848,"Caneva, Giacomo",Papel a la sal,160,214,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6672,HF00688,35,"Columna De Trajano En El Foro, Roma",Hacia  1848,"Caneva, Giacomo",Papel a la sal,208,159,"Bernardino Montañés; Herederos de Bernardino Montañés 1893; colección particular Zaragoza; Barcelona Soler y LLach Subastas Internacionales S.A., 28 de mayo de 2009; Fotógrafos del Café Greco, Roma; colección del pintor Bernardino Montañés (1825-1893); Adquisición 2009",Cartulina
6673,HF00107,45,"San Jerónimo, Santa Margarita Y San Francisco",Antes de  1863,"Clifford, Charles",Albúmina,271,248,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6674,HF00123,30,Retrato De La Niña De Schakeri,Hacia  1849,"Caneva, Giacomo",Papel a la sal,174,134,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6675,HF00124,30,Retrato De La Niña De Schakeri,Hacia  1849,"Caneva, Giacomo",Papel a la sal,174,134,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6676,HF00360,53,Ruinas Del Casino Savorelli Después Del Sitio De Roma,Hacia  1849,"Caneva, Giacomo",Papel a la sal,184,224,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6677,HF00527,30,Retrato De La Niña De Schakeri,Hacia  1849,"Caneva, Giacomo",Papel a la sal,152,130,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6678,HF00643,30,Retrato De La Niña De Schakeri,Hacia  1849,"Caneva, Giacomo",Papel a la sal,154,131,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6679,HF00280,71,"Detalle De La Fachada Del Palacio De Justicia De Rouen, Siglos Xv Y Xvi",Hacia  1850,Anónimo,Papel con gelatina yodada,247,183,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6680,HF00308,17,Cascada De Tívoli,Hacia  1850,"Caneva, Giacomo",Papel a la sal,258,193,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6681,HF00312,46,"Base De La Columna De Trajano En El Foro, Roma",Hacia  1850,"Caneva, Giacomo",Papel a la sal,258,198,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6682,HF00355,26,"Vista Desde El Tíber, Roma",Hacia  1850,"Caneva, Giacomo",Papel a la sal,134,240,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6683,HF00357,38,Claustro De San Juan De Letrán En Roma,Hacia  1850,"Flachéron, Frédéric",Papel a la sal,170,213,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6684,HF00373,36,"Arco De Constantino En El Foro, Roma",Hacia  1850,"Flachéron, Frédéric",Papel a la sal,254,333,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6685,HF00376,29,Templo De La Sibila En Tívoli,Hacia  1850,"Caneva, Giacomo",Papel a la sal,217,161,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6686,HF00377,72,Della Fotografia. Trattato Pratico Di Giacomo Caneva Pittore Prospettico,Hacia  1850,"Caneva, Giacomo",Albúmina,217,161,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6687,HF00393,40,Cascada De La Gruta De Neptuno En Tívoli,Hacia  1850,"Caneva, Giacomo",Papel a la sal,213,164,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6688,HF00689,73,Los Dióscuros Capitolinos Y La Iglesia De Santa María En Aracoeli En Roma,Hacia  1850,"Caneva, Giacomo",Papel a la sal,221,168,"Bernardino Montañés; Herederos de Bernardino Montañés 1893; colección particular Zaragoza; Barcelona Soler y LLach Subastas Internacionales S.A., 28 de mayo de 2009; Fotógrafos del Café Greco, Roma; colección del pintor Bernardino Montañés (1825-1893); Adquisición 2009",Papel fotográfico
6689,HF00690,106,"Villa Colonna, Grandes Restos Marmóreos Del Templo Dicho Del Sol (Templo De Serápide En El Quirinal), Roma",Hacia  1850,"Caneva, Giacomo",Papel a la sal,152,224,"Bernardino Montañés; Herederos de Bernardino Montañés 1893; colección particular Zaragoza; Barcelona Soler y LLach Subastas Internacionales S.A., 28 de mayo de 2009; Fotógrafos del Café Greco, Roma; colección del pintor Bernardino Montañés (1825-1893); Adquisición 2009",Papel fotográfico
6690,HF00192,17,La Caridad Romana,Hacia  1851,"Rovere, Vittorio della",Papel a la sal,161,113,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6691,HF00237,43,Detalle Del Pórtico De La Catedral De Reims,Hacia  1851,"Le Secq, Henri",Papel a la sal,329,240,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6692,HF00654,78,Interior Del Crystal Palace Durante La Exposición Universal De Londres De 1851,Hacia  1851,Anónimo,Albúmina,164,241,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6693,HF00231,43,Portada De St. Germain L'Auxerrois En París,Después de  1846,"Fortier, François Alphonse",Papel con gelatina yodada,184,240,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6694,HF00241,25,La Resurrección De Lázaro,Hacia  1852,Anónimo,Papel a la sal,222,285,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6695,HF00356,52,"Templo De Antonino Y Faustina En Roma, Vista Lateral",Hacia  1852,"Caneva, Giacomo",Papel a la sal,175,245,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6696,HF00541,51,Entierro De Santa Cecilia En Las Catacumbas De Roma,Hacia  1852,"Caneva, Giacomo",Papel a la sal,227,187,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6697,HF00543,44,Santa Isabel De Hungría Con Los Menesterosos,Antes de  1867,"Laurent y Minier, Juan",Papel a la sal,332,222,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6698,HF00226,27,Escena Clásica De La Odisea,1848 - 1852,"Caneva, Giacomo",Papel a la sal,156,198,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6699,HF00292,20,"Vista Del Foro, Roma",1848 - 1852,Anónimo,Albúmina,133,236,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6700,HF00295,57,Fachada Principal De La Catedral De San Marcos En Venecia,1848 - 1852,Anónimo,Albúmina,159,227,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6701,HF00297,26,Palacio Del Dux En Venecia,1848 - 1852,Anónimo,Papel a la sal,151,200,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6702,HF00298,26,Palacio Grimani En Venecia,1848 - 1852,Anónimo,Albúmina,165,215,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6703,HF00307,20,"Vista Del Foro, Roma",1848 - 1852,Anónimo,Papel a la sal,285,387,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6704,HF00317,34,"Templo De Saturno En El Foro, Roma",1848 - 1852,Anónimo,Papel a la sal,236,174,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
6705,HF00316,75,"Relieve Con Desfile Triunfal Del Interior Del Arco De Tito En El Foro, Roma",1848 - 1852,Anónimo,Papel a la sal,259,188,"Colección de la familia Madrazo (José de Madrazo y sus hijos Federico, Luis y Juan de Madrazo y Kuntz); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006",Papel fotográfico
